name,hr,ra,dec,mag
HR6944,6944,18.523971,-18.402697,5.12
HR6970,6970,18.583998,-10.977206,5.12
HR558,558,1.906122,-42.49695,5.12
HR4851,4851,12.777433,16.577691,5.12
HR3002,3002,7.728307,-40.933746,5.12
Cervantes,6585,17.735752,-51.834053,5.12
HR4178,4178,10.69908,65.71628,5.12
Albireo B,7418,19.51261,27.965276,5.12
HR7430,7430,19.585349,-10.560444,5.12
HR2793,2793,7.367397,36.760584,5.12
HR3059,3059,7.861663,1.766868,5.12
HR3692,3692,9.273066,-44.265735,5.12
HR8516,8516,22.35988,-21.59823,5.12
HR4442,4442,11.530223,-59.515648,5.12
HR6877,6877,18.350283,28.869954,5.12
HR8767,8767,23.05828,-34.749412,5.12
HR7560,7560,19.850456,10.415727,5.12
HR4246,4246,10.892911,54.585128,5.12
HR7846,7846,20.565297,-44.516048,5.12
HR934,934,3.060239,-59.737775,5.12
HR6457,6457,17.348391,24.499435,5.13
HR3306,3306,8.43188,7.564506,5.13
HR1895,1895,5.587907,-5.389696,5.13
HR46,46,0.241008,-7.780532,5.13
HR6045,6045,16.254257,-47.372021,5.13
HR5775,5775,15.577033,-28.046983,5.13
HR378,378,1.296654,3.614466,5.13
HR7295,7295,19.194597,56.859213,5.13
HR4449,4449,11.54837,-31.087226,5.13
HR5607,5607,15.088656,-41.067236,5.13
HR5299,5299,14.132154,43.854452,5.13
HR3262,3262,8.334406,27.217707,5.13
HR9087,9087,0.030402,-3.027504,5.13
HR8021,8021,21.078621,-77.023767,5.13
HR1009,1009,3.411267,64.585996,5.13
HR724,724,2.467139,-33.811039,5.13
HR9069,9069,23.982155,-52.745807,5.13
HR6424,6424,17.300189,-24.286901,5.14
HR2649,2649,7.060576,10.951817,5.14
HR5925,5925,15.948193,-33.966134,5.14
HR3121,3121,7.964368,-45.577669,5.14
HR4646,4646,12.203311,77.616241,5.14
HR3244,3244,8.22671,-46.991628,5.14
HR1177,1177,3.825748,33.091382,5.14
HR7608,7608,19.88816,57.523482,5.14
HR5023,5023,13.304034,49.682062,5.14
HR1061,1061,3.506797,11.336442,5.14
HR2927,2927,7.621303,-4.110979,5.14
HR2490,2490,6.849191,67.571934,5.14
HR2548,2548,6.831838,-46.61456,5.14
HR7770,7770,20.310853,34.982775,5.14
HR4699,4699,12.348809,-13.565724,5.14
HR7127,7127,18.976812,-60.20055,5.14
HR4475,4475,11.616852,-61.283442,5.14
HR4221,4221,10.782634,-56.757192,5.14
HR3013,3013,7.791757,33.415697,5.14
HR2652,2652,7.014303,-51.402585,5.14
HR7881,7881,20.699186,-66.760682,5.14
HR366,366,1.240011,-7.922826,5.14
HR1836,1836,5.438687,-58.91252,5.14
HR7287,7287,19.228529,2.293707,5.14
HR152,152,0.612903,44.488587,5.14
HR2130,2130,6.057602,19.690561,5.14
HR3163,3163,8.08458,13.118215,5.14
HR2683,2683,7.071757,-56.749724,5.14
HR4423,4423,11.476413,-42.674203,5.14
HR7385,7385,19.424611,19.798365,5.14
HR5800,5800,15.587476,39.010067,5.14
HR5366,5366,14.325689,-2.265518,5.14
HR7947,7947,20.777462,16.124134,5.15
HR8826,8826,23.195608,8.720116,5.15
HR602,602,2.02844,-44.713509,5.15
HR4955,4955,13.131614,-10.740408,5.15
HR5530,5530,14.844773,-15.997237,5.15
HR7900,7900,20.667485,-18.138659,5.15
HR7897,7897,20.656914,0.486445,5.15
HR3609,3609,9.139867,66.873235,5.15
HR6228,6228,16.763859,8.582616,5.15
HR5174,5174,13.78232,-36.251933,5.15
HR3508,3508,8.865787,43.726603,5.15
HR4487,4487,11.635371,-61.826563,5.15
HR7647,7647,19.998665,37.042885,5.15
HR4703,4703,12.368713,-67.522105,5.15
HR5691,5691,15.243926,67.346722,5.15
HR736,736,2.535045,36.147271,5.15
HR5746,5746,15.477288,1.842081,5.15
HR4600,4600,12.060973,-42.434056,5.15
HR5497,5497,14.766691,-25.443181,5.15
HR4025,4025,10.225184,-66.372811,5.15
HR5667,5667,15.267785,-41.491155,5.15
HR3476,3476,8.727854,-49.822802,5.15
HR3839,3839,9.715895,72.252618,5.15
HR2999,2999,7.777577,37.517394,5.15
HR2260,2260,6.294923,-16.815908,5.15
HR349,349,1.185213,31.424736,5.15
HR4327,4327,11.121308,-42.638681,5.15
HR2379,2379,6.523068,-12.391953,5.16
HR987,987,3.310482,50.222174,5.16
HR8178,8178,21.381559,6.81114,5.16
HR2049,2049,5.848117,-52.108873,5.16
HR685,685,2.372621,55.845653,5.16
HR5780,5780,15.574032,-9.183416,5.16
Nahn,3627,9.155982,22.045446,5.16
HR5739,5739,15.429832,15.428036,5.16
HR8697,8697,22.873353,9.835664,5.16
HR4141,4141,10.586017,57.082637,5.16
HR6942,6942,18.539257,-39.704001,5.16
HR5232,5232,13.911707,-1.503125,5.16
HR3260,3260,8.254427,-62.915643,5.16
HR3064,3064,7.862862,-13.898029,5.16
HR5593,5593,15.08003,-64.03135,5.16
HR82,82,0.352017,37.968603,5.16
HR8283,8283,21.692462,-14.047611,5.16
HR875,875,2.943729,-3.71232,5.16
HR743,743,2.633909,72.818252,5.17
HR235,235,0.835443,-10.644326,5.17
HR6677,6677,17.888341,40.007959,5.17
HR7468,7468,19.610555,44.694936,5.17
HR3598,3598,8.990078,-59.083712,5.17
HR9031,9031,23.855927,-18.909163,5.17
HR4567,4567,11.933599,-17.150829,5.17
HR1383,1383,4.394681,-3.74547,5.17
HR4717,4717,12.405146,26.098606,5.17
HR4617,4617,12.130565,-75.367019,5.17
HR7213,7213,19.10554,-52.34091,5.17
HR8055,8055,21.08729,-54.727042,5.17
HR3044,3044,7.828111,-17.228408,5.17
HR4969,4969,13.166389,17.528977,5.17
HR7395,7395,19.435868,36.317896,5.17
HR8127,8127,21.260528,-20.651696,5.17
HR7373,7373,19.416164,11.944415,5.17
HR812,812,2.749328,12.445761,5.17
HR321,321,1.137477,54.92034,5.17
HR4913,4913,12.951212,-51.198752,5.17
HR3588,3588,8.981216,-47.234688,5.17
HR118,118,0.506293,-23.78768,5.17
HR4821,4821,12.687765,-13.013901,5.17
HR9006,9006,23.787776,-50.226461,5.18
HR7087,7087,18.877675,-52.10737,5.18
HR1928,1928,5.662277,25.897091,5.18
HR3442,3442,8.666002,-53.054729,5.18
HR84,84,0.358665,-28.981469,5.18
HR2825,2825,7.411163,-16.201473,5.18
HR1996,1996,5.766637,-32.306435,5.18
HR3330,3330,8.42537,-51.727415,5.18
HR4191,4191,10.725822,46.203877,5.18
HR480,480,1.715493,70.622526,5.18
HR4413,4413,11.428717,-63.972475,5.18
HR2662,2662,6.997378,-67.916443,5.18
HR3283,3283,8.355846,-36.484177,5.18
HR1684,1684,5.194879,16.045673,5.18
HR7741,7741,20.2584,23.508906,5.18
HR7474,7474,19.653234,5.397773,5.18
HR4371,4371,11.288167,2.010556,5.18
HR7566,7566,19.842776,38.722419,5.18
HR1268,1268,4.110114,27.599903,5.18
HR3648,3648,9.239041,61.423318,5.18
HR1953,1953,5.531318,-76.340964,5.18
HR5334,5334,14.201122,69.432548,5.18
HR7879,7879,20.525112,74.954619,5.18
HR8324,8324,21.717806,72.320084,5.18
HR1569,1569,4.913027,11.426006,5.18
HR104,104,0.470454,44.394452,5.18
HR5546,5546,14.926287,-60.114164,5.18
HR8627,8627,22.644182,63.584472,5.19
HR694,694,2.406919,50.006546,5.19
HR4461,4461,11.600744,69.322952,5.19
HR8171,8171,21.322838,64.871855,5.19
HR5622,5622,15.110444,-16.256818,5.19
HR6125,6125,16.513713,-61.633503,5.19
HR695,695,2.375704,-23.816326,5.19
HR8011,8011,20.926858,13.721536,5.19
HR2334,2334,6.453823,0.299246,5.19
HR3512,3512,8.830972,-32.780525,5.19
HR5886,5886,15.777772,62.599557,5.19
HR8890,8890,23.377547,-15.039338,5.19
HR4116,4116,10.491306,-2.739078,5.19
HR3153,3153,7.993762,-60.587061,5.19
HR5011,5011,13.279588,9.424156,5.19
HR7731,7731,20.237369,28.694817,5.19
HR3460,3460,8.651428,-70.386745,5.19
HR6468,6468,17.433344,-50.63351,5.19
HR1695,1695,5.126116,-63.399679,5.19
HR2142,2142,6.070417,-6.708941,5.19
HR2630,2630,7.040217,24.215446,5.2
HR2389,2389,6.491255,-56.852766,5.2
HR2715,2715,7.265267,59.637467,5.2
HR7261,7261,19.123769,32.501738,5.2
HR8866,8866,23.318518,-13.458552,5.2
HR1314,1314,4.278638,53.611799,5.2
HR6918,6918,18.453475,0.196108,5.2
HR5250,5250,13.975319,-24.972249,5.2
HR3204,3204,8.159977,-44.122773,5.2
HR7162,7162,18.950441,32.901273,5.2
HR4503,4503,11.695541,-32.499404,5.2
HR142,142,0.587466,-3.592846,5.2
HR2027,2027,5.916063,59.888367,5.2
HR114,114,0.502045,29.751557,5.2
HR2220,2220,6.247467,19.156448,5.2
HR2846,2846,7.462324,21.445247,5.2
HR2466,2466,6.706757,17.645303,5.2
HR4943,4943,13.095678,35.798899,5.2
HR6107,6107,16.372618,33.799052,5.2
HR3456,3456,8.699142,-45.410714,5.2
HR8076,8076,21.106855,-32.341618,5.2
HR8085,8085,21.114794,38.749415,5.2
HR2666,2666,7.067444,-42.33728,5.2
HR4696,4696,12.34268,-22.215901,5.2
HR7050,7050,18.795726,-40.406167,5.2
HR1451,1451,4.569897,-8.231352,5.2
HR3439,3439,8.671996,-40.263875,5.2
HR6451,6451,17.387799,-47.468197,5.21
HR802,802,2.677666,-54.549911,5.21
HR4409,4409,11.424852,-36.063062,5.21
HR5100,5100,13.549465,-10.165,5.21
HR2293,2293,6.44691,58.417409,5.21
HR8592,8592,22.57823,-20.708216,5.21
HR2305,2305,6.402867,-11.530088,5.21
HR331,331,1.129957,-41.486916,5.21
HR5001,5001,13.266322,-19.943103,5.21
Revati,361,1.228857,7.575354,5.21
HR2469,2469,6.698996,-9.167537,5.21
HR5888,5888,15.838207,2.196509,5.21
HR1269,1269,4.116795,29.001299,5.21
HR2103,2103,5.980437,0.552979,5.21
HR7676,7676,20.024594,64.820974,5.22
HR3140,3140,7.991217,-39.296944,5.22
HR1474,1474,4.626703,-2.473548,5.22
HR2639,2639,7.032329,-5.722065,5.22
HR2851,2851,7.467243,6.941968,5.22
HR592,592,2.092103,76.11506,5.22
HR4415,4415,11.443174,-61.115167,5.22
HR4355,4355,11.212568,-64.16977,5.22
HR1622,1622,5.102349,58.972372,5.22
HR3037,3037,7.792085,-46.60849,5.22
HR5495,5495,14.783694,-52.383518,5.22
Veritate,8930,23.52149,39.236198,5.22
HR1749,1749,5.363448,41.804572,5.22
HR6234,6234,16.796227,5.246746,5.22
HR1315,1315,4.243398,10.011406,5.22
HR8228,8228,21.490816,46.540585,5.22
HR3561,3561,8.954152,15.322762,5.22
HR5349,5349,14.331002,-61.272972,5.22
HR7358,7358,19.380801,26.262403,5.22
HR197,197,0.745666,-22.006135,5.22
HR4594,4594,12.035239,43.0456,5.22
HR7102,7102,18.831366,32.551058,5.22
HR7078,7078,18.827807,-20.324656,5.22
HR2487,2487,6.794327,48.789476,5.22
HR4847,4847,12.760294,7.673326,5.22
HR892,892,2.978355,-2.782877,5.22
HR2375,2375,6.530083,11.544412,5.22
HR3947,3947,9.981191,-35.890973,5.23
HR3575,3575,8.992405,32.418559,5.23
HR6573,6573,17.58317,61.874554,5.23
HR2492,2492,6.741241,-31.070523,5.23
HR3213,3213,8.161988,-47.937193,5.23
HR3605,3605,9.029046,-52.188685,5.23
HR2805,2805,7.402352,40.672389,5.23
HR3623,3623,9.129115,10.668191,5.23
HR6063,6063,16.24469,33.858613,5.23
HR389,389,1.352047,28.738207,5.23
HR3540,3540,8.927689,27.927481,5.23
HR5516,5516,14.795779,-26.0875,5.23
HR7266,7266,19.149976,6.073207,5.23
HR6280,6280,16.909915,-6.153982,5.23
HR7657,7657,20.03373,24.938043,5.23
HR646,646,2.213355,21.210993,5.23
HR4220,4220,10.774889,-64.263242,5.23
HR6245,6245,16.859367,-41.230534,5.23
HR5837,5837,15.710645,-37.424935,5.23
HR4251,4251,10.891536,-20.138731,5.23
Taiyi,4916,12.924598,65.438474,5.23
HR935,935,3.109303,-6.088555,5.23
HR1751,1751,5.391065,57.544395,5.24
HR5635,5635,15.104638,54.556318,5.24
HR7587,7587,19.951749,-58.901351,5.24
HR493,493,1.70827,20.268504,5.24
HR3420,3420,8.631154,-26.255,5.24
HR1100,1100,3.604837,-17.467064,5.24
HR4483,4483,11.641002,8.134298,5.24
HR1901,1901,5.594301,-4.856067,5.24
HR2791,2791,7.309309,-39.210285,5.24
HR242,242,0.844768,-50.986816,5.24
HR4973,4973,13.189789,-43.368553,5.24
HR1452,1452,4.569936,-8.970258,5.24
HR3674,3674,9.240136,-43.227493,5.24
HR2483,2483,6.778983,43.577427,5.24
HR6152,6152,16.50932,20.479188,5.24
HR6128,6128,16.462071,-7.597929,5.24
HR1010,1010,3.303309,-62.506363,5.24
HR8472,8472,22.196848,56.839357,5.24
HR1395,1395,4.364796,-63.386391,5.24
HR6875,6875,18.405067,-44.110256,5.24
HR8285,8285,21.700192,-23.262858,5.24
HR6734,6734,18.051202,-8.181708,5.24
HR890,890,3.014501,52.351744,5.24
HR1146,1146,3.741808,-1.163091,5.24
HR1188,1188,3.838593,25.579362,5.24
HR8670,8670,22.792535,-19.613375,5.24
,,20.984753,4.29461,5.24
HR2880,2880,7.534986,1.914481,5.24
HR7889,7889,20.654533,-14.95476,5.24
HR35,35,0.195552,-35.133119,5.24
HR3681,3681,9.27826,-6.353144,5.24
HR8998,8998,23.736688,-18.276938,5.24
HR6048,6048,16.230807,-11.837747,5.24
HR1181,1181,3.794347,-23.874677,5.24
HR7117,7117,18.762989,74.085553,5.25
HR8640,8640,22.691292,40.225449,5.25
HR5823,5823,15.630441,40.353433,5.25
HR2447,2447,6.629891,-32.339735,5.25
HR6549,6549,17.634871,-54.500434,5.25
HR3008,3008,7.771167,10.768252,5.25
HR8104,8104,21.21751,-39.424922,5.25
HR6885,6885,18.380288,17.826616,5.25
HR655,655,2.265635,33.358895,5.25
HR1783,1783,5.39171,-13.927352,5.25
HR3170,3170,8.071164,-32.674829,5.25
HR4042,4042,10.293834,-8.068914,5.25
HR852,852,2.817062,-62.806521,5.25
HR2399,2399,6.539271,-37.696702,5.25
HR4084,4084,10.518048,82.558587,5.25
HR7262,7262,19.121703,36.100157,5.25
HR6738,6738,18.039736,20.833632,5.25
HR497,497,1.702389,-32.32697,5.25
HR8779,8779,23.059128,67.20921,5.25
HR8416,8416,22.064709,63.11992,5.26
HR3703,3703,9.301633,-51.050859,5.26
HR925,925,3.071254,-7.600857,5.26
HR5802,5802,15.608216,10.010176,5.26
HR4558,4558,11.911816,-25.713887,5.26
HR3995,3995,10.145223,-65.815438,5.26
HR1356,1356,4.343419,15.095453,5.26
HR1327,1327,4.344541,65.140441,5.26
HR7181,7181,18.995966,26.230404,5.26
HR1999,1999,5.800065,6.454156,5.26
HR4466,4466,11.598771,-47.641643,5.26
HR3937,3937,9.970382,12.4448,5.26
HR3679,3679,9.238335,-55.569629,5.26
HR4495,4495,11.679742,21.35273,5.26
HR5300,5300,14.138145,49.458167,5.26
HR2398,2398,6.586684,28.022314,5.26
HR6126,6126,16.363536,69.109391,5.26
HR836,836,2.821544,17.464309,5.26
HR5742,5742,15.490075,-46.732704,5.26
HR4250,4250,10.875236,-57.240405,5.26
HR5207,5207,13.868021,-52.81153,5.26
HR5548,5548,14.905592,-24.642202,5.27
HR7172,7172,18.984928,13.622245,5.27
HR8987,8987,23.707729,-15.448033,5.27
HR4017,4017,10.223016,-51.232971,5.27
HR8426,8426,22.083469,62.785671,5.27
HR2518,2518,6.789278,-37.929698,5.27
HR3917,3917,9.928612,49.819843,5.27
HR2886,2886,7.560134,15.826662,5.27
HR652,652,2.21513,-30.723825,5.27
HR7759,7759,20.282024,40.365075,5.27
HR8280,8280,21.848413,-82.718904,5.27
HR737,737,2.525027,2.267182,5.27
HR3415,3415,8.587658,-58.224735,5.27
HR4830,4830,12.713965,-63.058624,5.27
HR6314,6314,17.052419,-53.237028,5.27
HR1005,1005,3.353784,21.147086,5.27
HR5064,5064,13.445325,-12.707664,5.27
HR1388,1388,4.423614,22.199998,5.27
HR581,581,2.085315,77.281341,5.27
HR4120,4120,10.481274,-64.172278,5.27
HR430,430,1.501695,47.007274,5.27
HR4521,4521,11.782116,55.62819,5.27
HR2273,2273,6.328555,-7.822908,5.27
HR8546,8546,22.219501,86.107955,5.27
HR776,776,2.527834,-79.109382,5.27
HR6021,6021,16.340795,-78.667496,5.27
HR6332,6332,17.026767,33.56827,5.27
HR7761,7761,20.323223,-19.118533,5.28
HR6199,6199,16.633462,56.01554,5.28
HR4519,4519,11.762216,-45.690134,5.28
HR5676,5676,15.241435,29.164295,5.28
HR1935,1935,5.629061,-28.68969,5.28
HR8515,8515,22.409764,-72.255412,5.28
HR9002,9002,23.766922,-18.67834,5.28
HR3720,3720,9.290334,-74.894313,5.28
HR1993,1993,5.795252,13.899599,5.28
HR456,456,1.641926,73.04004,5.28
HR2529,2529,6.859179,21.761148,5.28
HR2504,2504,6.780859,-14.425971,5.28
HR3486,3486,8.787496,-1.897033,5.28
HR3660,3660,9.263832,56.741406,5.28
HR6477,6477,17.447772,-45.84303,5.28
HR4690,4690,12.330199,48.984148,5.28
HR2168,2168,6.128233,-19.165866,5.28
HR3334,3334,8.367918,-73.399985,5.28
HR7497,7497,19.709447,11.826583,5.28
HR2384,2384,6.496969,-50.239085,5.28
HR1658,1658,5.130111,20.418379,5.28
HR7315,7315,19.296944,11.595422,5.28
HR1530,1530,4.739205,-59.732733,5.28
HR6960,6960,18.566046,-33.01656,5.28
HR7610,7610,19.937292,11.423721,5.28
HR1244,1244,4.025569,-1.54966,5.28
HR4590,4590,12.014211,-19.658982,5.28
HR6109,6109,16.465918,-64.057942,5.28
HR3829,3829,9.639383,40.239793,5.28
HR1210,1210,3.94347,50.695381,5.28
HR8410,8410,22.079839,-0.906343,5.29
HR689,689,2.36573,0.395675,5.29
HR3900,3900,9.864732,24.395369,5.29
HR717,717,2.469439,29.66933,5.29
HR37,37,0.202773,-17.938278,5.29
HR6822,6822,18.253585,-20.72827,5.29
HR8216,8216,21.447668,48.835168,5.29
HR5330,5330,14.247458,10.10061,5.29
HR6721,6721,18.91323,-87.605843,5.29
HR4752,4752,12.481863,25.912852,5.29
HR675,675,2.315831,28.642674,5.29
HR1511,1511,4.800069,56.757183,5.29
HR1309,1309,4.225862,7.716045,5.29
HR30,30,0.167293,-82.224047,5.29
HR2094,2094,5.913916,-52.635481,5.29
HR1390,1390,4.435084,31.438911,5.29
HR8229,8229,21.534965,-41.17931,5.29
HR2595,2595,6.929702,-22.941439,5.29
HR2786,2786,7.314243,-26.585854,5.29
HR8321,8321,21.767879,22.94888,5.29
HR514,514,1.760763,-25.05261,5.29
HR567,567,1.993892,64.621602,5.29
HR1973,1973,5.704221,-34.667812,5.29
HR1757,1757,5.333062,-12.315585,5.29
HR782,782,2.678075,27.060943,5.3
HR6459,6459,17.389331,-28.142831,5.3
HR4422,4422,11.484481,39.336974,5.3
HR2983,2983,7.735254,25.784159,5.3
HR8289,8289,21.704292,5.680137,5.3
HR1494,1494,4.715089,43.365138,5.3
HR1516,1516,4.712899,-50.481334,5.3
HR1677,1677,5.045279,-71.3143,5.3
HR8215,8215,21.455935,37.116798,5.3
HR9039,9039,23.876974,10.94732,5.3
HR778,778,2.623425,-52.543086,5.3
HR3991,3991,10.168302,-12.815923,5.3
HR7753,7753,20.279746,24.671102,5.3
HR3176,3176,8.129404,21.581816,5.3
HR1069,1069,3.540631,46.056862,5.3
HR3500,3500,8.822702,-3.443023,5.3
HR8804,8804,23.127575,46.387231,5.3
HR7794,7794,20.386304,5.342987,5.3
HR6860,6860,18.319633,24.446059,5.3
HR7624,7624,19.997595,-34.697799,5.3
HR2727,2727,7.204392,-40.498808,5.3
HR3652,3652,9.230059,43.217825,5.3
HR3863,3863,9.678494,-57.983553,5.3
HR8087,8087,21.142673,-21.193669,5.3
HR8032,8032,20.971209,22.325908,5.3
HR2498,2498,6.766499,-14.796127,5.3
HR175,175,0.68533,39.458664,5.3
HR3110,3110,7.972404,2.224767,5.3
HR8975,8975,23.677266,-32.073125,5.3
HR8034,8034,20.984577,4.293481,5.3
HR7476,7476,19.678717,-16.293268,5.3
HR6516,6516,17.50661,-1.062922,5.31
HR4995,4995,13.236361,-19.930947,5.31
HR2008,2008,5.77427,-46.59718,5.31
HR8531,8531,22.415638,-57.797415,5.31
HR4496,4496,11.684171,34.201635,5.31
HR7221,7221,19.164642,-68.424448,5.31
HR4652,4652,12.234085,-45.723919,5.31
HR2969,2969,7.734495,50.433794,5.31
HR8128,8128,21.262456,-15.1715,5.31
HR645,645,2.226728,51.065818,5.31
HR3551,3551,8.897388,-47.520778,5.31
HR4365,4365,11.264417,13.307578,5.31
HR3694,3694,9.282523,-39.401539,5.31
HR670,670,2.321337,47.379973,5.31
HR6142,6142,16.528269,-41.817145,5.31
HR4528,4528,11.798584,8.245895,5.31
HR3315,3315,8.417706,-24.046212,5.32
HR917,917,3.045076,-7.685472,5.32
HR6393,6393,17.207725,10.585168,5.32
HR7552,7552,19.864056,-39.874367,5.32
HR336,336,1.177579,68.778621,5.32
HR5048,5048,13.420568,-64.485144,5.32
HR1011,1011,3.386997,49.213269,5.32
HR5523,5523,14.821959,-14.149022,5.32
HR4504,4504,11.707889,66.744906,5.32
HR1253,1253,4.06239,5.435624,5.32
HR7612,7612,20.03123,-66.943966,5.32
HR5675,5675,15.253154,4.939362,5.32
HR5558,5558,14.929085,-33.855785,5.32
HR8663,8663,22.839655,-80.123845,5.32
HR4712,4712,12.393174,-35.412677,5.32
HR6083,6083,16.374444,-49.572354,5.32
HR3043,3043,7.817132,-24.912208,5.32
HR1469,1469,4.620465,0.998314,5.32
HR7703,7703,20.186632,-36.101212,5.32
HR1872,1872,5.571326,3.766895,5.32
HR8048,8048,21.049433,-38.631447,5.32
HR4227,4227,10.820953,10.545202,5.32
HR3366,3366,8.545139,20.441162,5.33
HR3358,3358,8.484654,-47.928923,5.33
HR8480,8480,22.238342,-21.074566,5.33
HR1364,1364,4.321301,-44.267919,5.33
HR6870,6870,18.38141,-36.669556,5.33
HR1571,1571,4.913273,7.779097,5.33
HR1664,1664,5.131359,8.498429,5.33
HR4219,4219,10.771269,-64.514559,5.33
HR5013,5013,13.287674,13.675751,5.33
HR3183,3183,8.121678,-20.554342,5.33
HR7165,7165,18.970763,17.360912,5.33
HR310,310,1.094709,21.473181,5.33
HR8940,8940,23.557804,22.498775,5.33
HR3301,3301,8.330274,-71.514906,5.33
HR3357,3357,8.526592,18.09442,5.33
HR7510,7510,19.800321,-56.362611,5.33
HR1562,1562,4.889659,2.508225,5.33
HR7645,7645,20.000919,17.516511,5.33
HR1917,1917,5.549873,-64.227517,5.34
HR4086,4086,10.391478,-38.009839,5.34
HR6279,6279,16.882796,31.701674,5.34
HR2420,2420,6.646995,39.902559,5.34
HR4604,4604,12.077479,-68.328912,5.34
HR5843,5843,15.696504,12.847528,5.34
HR8496,8496,22.280012,-12.831436,5.34
HR8475,8475,22.213284,34.604592,5.34
HR8344,8344,21.835749,17.285851,5.34
HR1861,1861,5.54482,-1.591831,5.34
HR8731,8731,22.95125,48.684068,5.34
HR7444,7444,19.578127,42.412509,5.34
HR594,594,2.020759,-30.00183,5.34
HR7987,7987,20.894494,-39.809865,5.34
HR1341,1341,4.326862,21.773491,5.34
HR2520,2520,6.884738,59.448543,5.34
HR1153,1153,3.761234,6.049991,5.34
HR4620,4620,12.137422,-48.692487,5.34
HR855,855,2.895168,38.337488,5.34
HR2477,2477,6.780417,57.169176,5.34
HR5390,5390,14.413508,-24.80631,5.34
HR3537,3537,8.842982,-66.792981,5.34
HR2223,2223,6.25698,16.143175,5.34
HR3795,3795,9.40268,-80.786876,5.34
HR3182,3182,8.213552,68.474072,5.34
HR2896,2896,7.585778,30.960924,5.34
HR1746,1746,5.319783,2.595806,5.34
HR4908,4908,12.932538,-56.835806,5.34
HR2264,2264,6.362811,53.452179,5.34
HR6001,6001,16.135439,-26.326679,5.35
HR2834,2834,7.412182,-31.808905,5.35
HR8887,8887,23.365259,31.812465,5.35
HR5710,5710,15.350554,0.715337,5.35
HR3422,3422,8.683629,45.83401,5.35
HR7279,7279,19.211309,-7.939518,5.35
HR413,413,1.437573,19.172346,5.35
HR6293,6293,16.922825,18.433213,5.35
HR8967,8967,23.652316,50.471733,5.35
HR267,267,0.933747,-11.266526,5.35
HR233,233,0.845442,64.247549,5.35
HR3807,3807,9.538688,-40.649335,5.35
HR2143,2143,6.109749,38.482644,5.35
HR5159,5159,13.717698,3.537903,5.35
HR2152,2152,6.16639,58.935694,5.35
HR8512,8512,22.336643,-7.821102,5.35
HR5932,5932,15.910516,43.138567,5.35
HR6131,6131,16.495091,-46.243229,5.35
HR1519,1519,4.76715,11.705591,5.35
HR7122,7122,18.938044,-42.710676,5.35
HR2849,2849,7.498867,49.672463,5.35
HR6574,6574,17.610457,48.585634,5.35
HR1868,1868,5.558735,-1.156073,5.36
HR2729,2729,7.238906,3.111414,5.36
HR3018,3018,7.759736,-34.172363,5.36
HR2267,2267,6.314051,-9.390018,5.36
HR211,211,0.775822,15.475504,5.36
HR5814,5814,15.648488,-19.301892,5.36
HR1257,1257,4.06941,2.826947,5.36
HR2165,2165,6.214182,65.718422,5.36
HR167,167,0.665436,21.438495,5.36
HR6455,6455,17.336065,25.537603,5.36
HR4203,4203,10.764416,30.682313,5.36
HR8016,8016,20.79265,80.552262,5.36
HR7129,7129,18.944582,-37.343241,5.36
HR5482,5482,14.754802,-62.875648,5.36
HR5719,5719,15.412504,-39.710268,5.36
HR739,739,2.53595,-1.034896,5.36
HR332,332,1.121838,-61.775289,5.36
HR4585,4585,11.999142,3.655197,5.36
HR3669,3669,9.253848,14.941507,5.36
HR2756,2756,7.255854,-30.686447,5.36
HR8501,8501,22.304289,-53.627073,5.36
HR5044,5044,13.383643,-17.735274,5.36
HR2031,2031,5.856107,-7.518003,5.36
HR3212,3212,8.192501,-7.772539,5.36
HR3114,3114,7.94939,-43.500411,5.36
HR1466,1466,4.666126,53.473021,5.36
HR714,714,2.414987,-60.311947,5.36
HR6819,6819,18.285426,-56.023351,5.36
HR3866,3866,9.728862,14.021692,5.36
HR4198,4198,10.711269,-59.215759,5.36
HR8980,8980,23.692914,-18.027077,5.36
HR2822,2822,7.391386,-27.834294,5.37
HR2820,2820,7.416161,11.669524,5.37
HR1875,1875,5.590869,24.039589,5.37
HR6094,6094,16.400355,-39.19298,5.37
HR8444,8444,22.165473,-34.014967,5.37
HR2154,2154,6.11076,-4.193836,5.37
HR6724,6724,18.047527,-24.282468,5.37
HR4760,4760,12.499267,58.405742,5.37
HR6936,6936,18.518012,-32.989114,5.37
HR8774,8774,23.077668,-53.964905,5.37
HR8479,8479,22.20056,60.759095,5.37
HR513,513,1.766461,-5.733299,5.37
HR3951,3951,10.016864,31.923672,5.37
HR2201,2201,6.261257,59.998975,5.37
